ProjectId,StudyId,Author,Year,ExperimentID,CohortId,InferredSham,ModelType,ModelID,InterventionType,InterventionID,NumberOfAnimals,OutcomeId,TypeOfOutcomeResult,GreaterIsWorse,OutcomeResult,OutcomeError,ErrorType,TimeInMinute,AnnotatorIdStr,DateTimeCreated,Reconciled,Units,idStr,StageIdStr,StudyLabel,Was the size of the filament used for perforation model reported?,Was the perforation entry point reported?,Were the mice intubated?,Which mouse strain was used?,What are the information on mice sex?,Was the location of perforation reported?,Were any methods to reduce postsurgical pain/stress of mice reported,Was intracranial pressure montitored?,Did they use a sham group?,What was the size of the filament used for perforation model?,How were the mice anaesthetised?,What was the number of mice in untreated control group?,How were the animal housing conditions described?,Were animals with immunodepression used for experiments?,Is SAH grade reported?,Which intravenous anaesthetic was used?,How were the other animal housing conditions described?,Which filament was used for perforation model?,Corresponding authors name,Where was the location of perforation?,What is the age of the mice?,Is the age of the mice reported?,Which other anaesthetical procedure was used?,Which intervention was tested?,Which other filament type was used for perforation model?,How was the weight of the mice?,Were information about mouse sex given?,Corresponding author email,Which inhalative anaesthetic was used?,Was the duration of surgical treatment of perforation reported?,What is the number of mice in the sham group?,Which methods to reduce postsurgical pain/stress of mice were used?,Was the number of mice in the untreated control group reported?,Was the number of mice in the sham group reported?,Mouse strain reported?,How long was the duration of surgical treatment of perforation?,Were information about the weight of the mice given?,Where was the perforation entry point?,ExperimentLabel,Experiment label?,How was the timepoint of outcome assessment specified?,CohortLabel,Cohort label?,Number of animals in cohort,OutcomeLabel,Outcome measure average type,Which type of outcome was assessed?,Greater is worse.,Outcome measure units,Outcome measure error type,Outcome assessment procedure label?,ModelLabel,Disease model induction procedure label?,InterventionLabel,Treatment procedure label?
f526e2e8-f447-497e-91ed-9612ef7806ae,6ba7f978-80f7-4460-a0d9-0f8042112225,,2015,7765e112-e747-4b2d-8ec0-4b93aeb1252e,e7601713-b81b-48d2-9d62-889b730f97c9,,model,8fd8af61-bb90-48b2-bd64-515a85e0a96d,intervention,17175de8-7bc6-4936-ba30-636f17e92076,47,afde6f53-3d1b-496f-ac4f-12af44dca31a,mean,TRUE,12,0,sd,4,1d362025-1467-4810-8d69-52df43b69821,2021-10-17 13:53:57,FALSE,number,b9c4be8f-00ef-4e7c-9d97-352bb19dc59f,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,FALSE,FALSE,not reported,C57BL/6,male,FALSE,FALSE,not reported,FALSE,,Not reported,,other conditions,not reported,TRUE,,Food and water were available to all animals ad libitum before and after surgery,not reported,Guohua Xi,,adult,TRUE,,post 24 hours MRI scan,,22-30g,TRUE,guohuaxi@umich.edu,,FALSE,,,FALSE,,TRUE,,TRUE,,Grade (MRI scan),Grade (MRI scan),,SAH grade ,SAH grade ,47,SAH grade,Mean,SAH grade,TRUE,number,SD,SAH grade,SAH,SAH,MRI scan,MRI scan
f526e2e8-f447-497e-91ed-9612ef7806ae,6ba7f978-80f7-4460-a0d9-0f8042112225,,2015,7765e112-e747-4b2d-8ec0-4b93aeb1252e,e7601713-b81b-48d2-9d62-889b730f97c9,,model,8fd8af61-bb90-48b2-bd64-515a85e0a96d,intervention,17175de8-7bc6-4936-ba30-636f17e92076,47,afde6f53-3d1b-496f-ac4f-12af44dca31a,mean,TRUE,14,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-17 13:53:57,FALSE,number,b9c4be8f-00ef-4e7c-9d97-352bb19dc59f,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,FALSE,FALSE,not reported,C57BL/6,male,FALSE,FALSE,not reported,FALSE,,Not reported,,other conditions,not reported,TRUE,,Food and water were available to all animals ad libitum before and after surgery,not reported,Guohua Xi,,adult,TRUE,,post 24 hours MRI scan,,22-30g,TRUE,guohuaxi@umich.edu,,FALSE,,,FALSE,,TRUE,,TRUE,,Grade (MRI scan),Grade (MRI scan),,SAH grade ,SAH grade ,47,SAH grade,Mean,SAH grade,TRUE,number,SD,SAH grade,SAH,SAH,MRI scan,MRI scan
f526e2e8-f447-497e-91ed-9612ef7806ae,6ba7f978-80f7-4460-a0d9-0f8042112225,,2015,7765e112-e747-4b2d-8ec0-4b93aeb1252e,e7601713-b81b-48d2-9d62-889b730f97c9,,model,8fd8af61-bb90-48b2-bd64-515a85e0a96d,intervention,17175de8-7bc6-4936-ba30-636f17e92076,47,afde6f53-3d1b-496f-ac4f-12af44dca31a,mean,TRUE,5,0,sd,2,1d362025-1467-4810-8d69-52df43b69821,2021-10-17 13:53:57,FALSE,number,b9c4be8f-00ef-4e7c-9d97-352bb19dc59f,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,FALSE,FALSE,not reported,C57BL/6,male,FALSE,FALSE,not reported,FALSE,,Not reported,,other conditions,not reported,TRUE,,Food and water were available to all animals ad libitum before and after surgery,not reported,Guohua Xi,,adult,TRUE,,post 24 hours MRI scan,,22-30g,TRUE,guohuaxi@umich.edu,,FALSE,,,FALSE,,TRUE,,TRUE,,Grade (MRI scan),Grade (MRI scan),,SAH grade ,SAH grade ,47,SAH grade,Mean,SAH grade,TRUE,number,SD,SAH grade,SAH,SAH,MRI scan,MRI scan
f526e2e8-f447-497e-91ed-9612ef7806ae,6ba7f978-80f7-4460-a0d9-0f8042112225,,2015,a5ff1b1c-dded-4cd5-bcd7-c04ee85dd742,0cfaa940-7f60-4c2d-974e-a813a73e2cc3,,model,a55459e9-fc6c-4e6a-8d8e-7ebbc784edfb,intervention,d0c52a62-d398-4582-8ba1-b632cc3293df,58,b67f35f3-8f13-43cd-ae02-800b6619c3a4,mean,TRUE,19,0,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-07 07:21:45,FALSE,%,393cfa5b-330e-40ad-a975-2f206130073c,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,FALSE,FALSE,not reported,C57BL/6  ,m,FALSE,FALSE,not reported,FALSE,,Not reported,,not reported,not reported,TRUE,,,not reported,Guohua  Xi,,,FALSE,,MRI,,22-30 g,TRUE,guohuaxi@umich.edu,,FALSE,,,FALSE,,TRUE,,TRUE,,1,1,,1,1,58,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,6ba7f978-80f7-4460-a0d9-0f8042112225,,2015,a5ff1b1c-dded-4cd5-bcd7-c04ee85dd742,a6bc6269-9427-4b95-9762-c1a3f10fb372,,model,a55459e9-fc6c-4e6a-8d8e-7ebbc784edfb,,,58,5eab9add-aa6b-4330-b932-226802b1ac7b,mean,FALSE,6.4,1.4,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-07 07:21:45,FALSE,%,fb1489a8-5d2d-44b2-b00a-b20891ab62df,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,FALSE,FALSE,not reported,C57BL/6  ,m,FALSE,FALSE,not reported,FALSE,,Not reported,,not reported,not reported,TRUE,,,not reported,Guohua  Xi,,,FALSE,,MRI,,22-30 g,TRUE,guohuaxi@umich.edu,,FALSE,,,FALSE,,TRUE,,TRUE,,1,1,,1,1,58,SAH Grade ,Mean,SAH grade,FALSE,%,SD,SAH Grade ,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,6ba7f978-80f7-4460-a0d9-0f8042112225,,2015,a5ff1b1c-dded-4cd5-bcd7-c04ee85dd742,a6bc6269-9427-4b95-9762-c1a3f10fb372,,model,a55459e9-fc6c-4e6a-8d8e-7ebbc784edfb,,,58,5eab9add-aa6b-4330-b932-226802b1ac7b,mean,FALSE,3.5,0.7,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-07 07:21:45,FALSE,%,fb1489a8-5d2d-44b2-b00a-b20891ab62df,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,FALSE,FALSE,not reported,C57BL/6  ,m,FALSE,FALSE,not reported,FALSE,,Not reported,,not reported,not reported,TRUE,,,not reported,Guohua  Xi,,,FALSE,,MRI,,22-30 g,TRUE,guohuaxi@umich.edu,,FALSE,,,FALSE,,TRUE,,TRUE,,1,1,,1,1,58,SAH Grade ,Mean,SAH grade,FALSE,%,SD,SAH Grade ,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,6ba7f978-80f7-4460-a0d9-0f8042112225,,2015,a5ff1b1c-dded-4cd5-bcd7-c04ee85dd742,a6bc6269-9427-4b95-9762-c1a3f10fb372,,model,a55459e9-fc6c-4e6a-8d8e-7ebbc784edfb,,,58,5eab9add-aa6b-4330-b932-226802b1ac7b,mean,FALSE,12.8,1.9,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-07 07:21:45,FALSE,%,fb1489a8-5d2d-44b2-b00a-b20891ab62df,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,FALSE,FALSE,not reported,C57BL/6  ,m,FALSE,FALSE,not reported,FALSE,,Not reported,,not reported,not reported,TRUE,,,not reported,Guohua  Xi,,,FALSE,,MRI,,22-30 g,TRUE,guohuaxi@umich.edu,,FALSE,,,FALSE,,TRUE,,TRUE,,1,1,,1,1,58,SAH Grade ,Mean,SAH grade,FALSE,%,SD,SAH Grade ,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,6ba7f978-80f7-4460-a0d9-0f8042112225,,2015,a5ff1b1c-dded-4cd5-bcd7-c04ee85dd742,a6bc6269-9427-4b95-9762-c1a3f10fb372,,model,a55459e9-fc6c-4e6a-8d8e-7ebbc784edfb,,,58,5eab9add-aa6b-4330-b932-226802b1ac7b,mean,FALSE,8.6,1.8,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-07 07:21:45,FALSE,%,fb1489a8-5d2d-44b2-b00a-b20891ab62df,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,FALSE,FALSE,not reported,C57BL/6  ,m,FALSE,FALSE,not reported,FALSE,,Not reported,,not reported,not reported,TRUE,,,not reported,Guohua  Xi,,,FALSE,,MRI,,22-30 g,TRUE,guohuaxi@umich.edu,,FALSE,,,FALSE,,TRUE,,TRUE,,1,1,,1,1,58,SAH Grade ,Mean,SAH grade,FALSE,%,SD,SAH Grade ,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,6ba7f978-80f7-4460-a0d9-0f8042112225,,2015,a5ff1b1c-dded-4cd5-bcd7-c04ee85dd742,a6bc6269-9427-4b95-9762-c1a3f10fb372,,model,a55459e9-fc6c-4e6a-8d8e-7ebbc784edfb,,,58,5eab9add-aa6b-4330-b932-226802b1ac7b,mean,FALSE,10.5,2,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-07 07:21:45,FALSE,%,fb1489a8-5d2d-44b2-b00a-b20891ab62df,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,FALSE,FALSE,not reported,C57BL/6  ,m,FALSE,FALSE,not reported,FALSE,,Not reported,,not reported,not reported,TRUE,,,not reported,Guohua  Xi,,,FALSE,,MRI,,22-30 g,TRUE,guohuaxi@umich.edu,,FALSE,,,FALSE,,TRUE,,TRUE,,1,1,,1,1,58,SAH Grade ,Mean,SAH grade,FALSE,%,SD,SAH Grade ,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,6c902fde-2e41-4b60-a56b-6b201698d4fa,,2017,9cce15cf-b5a7-4504-ac65-d84e608a31e8,99625763-a53e-4a72-93cc-843c69e88f56,,model,911a20a5-f6e6-4e23-9f4c-8668fec801a0,intervention control,daa49621-f560-4e12-8bb7-f39077831478,9,9d8dccda-0244-4c3e-9f50-3ac414fb90fa,mean,TRUE,50,0,sd,1,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-09-28 08:50:22,FALSE,no,aed64f68-65d6-47e4-996b-42973af7b458,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,male,FALSE,FALSE,not reported,TRUE,5-0 ,Not reported,,group,no,TRUE,,,not reported,Tomoko Mutoh,,7 weeks,TRUE,,effect of milrinone (MIL) on cerebral blood flow (CBF) and related outcomes after experimental SAH,,21-26 g,TRUE,tmutoh@tiara.ocn.ne.jp,,FALSE,6,,FALSE,TRUE,TRUE,,TRUE,at the terminal of the left internal carotid artery,4,4,,SAH Control ,SAH Control ,9,SAH Grade,Mean,SAH grade,TRUE,no,SD,SAH Grade,SAH,SAH,SAH + Conditioning control,SAH + Conditioning control
f526e2e8-f447-497e-91ed-9612ef7806ae,6c902fde-2e41-4b60-a56b-6b201698d4fa,,2017,7f2af313-12bc-4aef-afc4-4ae5fec8178e,35c2a0c2-c130-454e-9885-16d959dbaf5a,,model,911a20a5-f6e6-4e23-9f4c-8668fec801a0,intervention control,daa49621-f560-4e12-8bb7-f39077831478,10,629e7574-0d66-43d5-b1c0-e299116f56e7,mean,TRUE,20,0,sd,1,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-09-28 08:50:22,FALSE,%,4bcf1cbf-13b2-4969-bb38-0c3614b1c180,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,male,FALSE,FALSE,not reported,TRUE,5-0 ,Not reported,,group,no,TRUE,,,not reported,Tomoko Mutoh,,7 weeks,TRUE,,effect of milrinone (MIL) on cerebral blood flow (CBF) and related outcomes after experimental SAH,,21-26 g,TRUE,tmutoh@tiara.ocn.ne.jp,,FALSE,6,,FALSE,TRUE,TRUE,,TRUE,at the terminal of the left internal carotid artery,3,3,,SAH Control,SAH Control,10,Mortality,Mean,Mortality rate (%),TRUE,%,SD,Mortality,SAH,SAH,SAH + Conditioning control,SAH + Conditioning control
f526e2e8-f447-497e-91ed-9612ef7806ae,6c902fde-2e41-4b60-a56b-6b201698d4fa,,2017,e4381f9b-dcbc-4a2b-9903-4787d289c1ce,78ba5798-9ae2-4f65-b796-c430a5a42e5e,,model,911a20a5-f6e6-4e23-9f4c-8668fec801a0,intervention,70aa76a6-816f-478e-a1e4-16ab75e4440f,6,629e7574-0d66-43d5-b1c0-e299116f56e7,mean,TRUE,0,0,sd,1,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-09-28 08:50:22,FALSE,%,2d9711cc-b111-48a2-91fe-3238a3e8d845,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,male,FALSE,FALSE,not reported,TRUE,5-0 ,Not reported,,group,no,TRUE,,,not reported,Tomoko Mutoh,,7 weeks,TRUE,,effect of milrinone (MIL) on cerebral blood flow (CBF) and related outcomes after experimental SAH,,21-26 g,TRUE,tmutoh@tiara.ocn.ne.jp,,FALSE,6,,FALSE,TRUE,TRUE,,TRUE,at the terminal of the left internal carotid artery,1,1,24 h,Sham,Sham,6,Mortality,Mean,Mortality rate (%),TRUE,%,SD,Mortality,SAH,SAH,Sham,Sham
f526e2e8-f447-497e-91ed-9612ef7806ae,6e8bdf4f-1be9-475c-8883-4bbbb6310b66,,2020,fcadfb75-9453-4ae1-916c-2cb566249d0b,80eae142-92f5-4ed0-bc26-137025d6a820,,model,390f049a-601e-4ed7-be26-d04466f6b568,intervention,fb72e744-9161-4502-9b31-6bae45dff10d,10,90f976eb-c17c-4714-b4fe-c59f4f2d90c7,mean,TRUE,20,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-17 19:39:59,FALSE,%,4b790fdf-bbe5-4aed-b401-b969daa1ae9f,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes,C57BL/6,Male,TRUE,FALSE,yes,TRUE,5–0 monofilament,Injective,,not reported,no,FALSE,"midazolam, fentanyl, medetomidine",,not reported,Nikolaus Plesnila, Circle of Willis,6-8 weeks ,TRUE,,two-photon microscopy,,20-23 g,TRUE,nikolaus.plesnila@med.uni-muenchen.de,,TRUE,10,,FALSE,TRUE,TRUE,15 minutes,TRUE,ECA,SAH mortality,SAH mortality,,SAH,SAH,10,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SAH,SAH,none,none
f526e2e8-f447-497e-91ed-9612ef7806ae,6e8bdf4f-1be9-475c-8883-4bbbb6310b66,,2020,f26318fb-33bc-42f2-8819-94ee75d9fe3b,31e2d252-da17-4ff3-b138-37394179e6ad,,model control,f3cee7e4-32a0-43af-bfa2-f53f07eea1c9,intervention,fb72e744-9161-4502-9b31-6bae45dff10d,10,90f976eb-c17c-4714-b4fe-c59f4f2d90c7,mean,TRUE,20,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-17 19:39:59,FALSE,%,3a443983-9c97-4a03-ac62-c923974bae09,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes,C57BL/6,Male,TRUE,FALSE,yes,TRUE,5–0 monofilament,Injective,,not reported,no,FALSE,"midazolam, fentanyl, medetomidine",,not reported,Nikolaus Plesnila, Circle of Willis,6-8 weeks ,TRUE,,two-photon microscopy,,20-23 g,TRUE,nikolaus.plesnila@med.uni-muenchen.de,,TRUE,10,,FALSE,TRUE,TRUE,15 minutes,TRUE,ECA,SHAM mortality,SHAM mortality,,SHAM,SHAM,10,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SHAM,SHAM,none,none
f526e2e8-f447-497e-91ed-9612ef7806ae,6e8bdf4f-1be9-475c-8883-4bbbb6310b66,,2020,0964eadb-c279-4e28-b4f7-fa65367f70aa,c628a0fc-fe54-4f92-9fa2-305079c013e3,,model,79a29094-f047-462c-a8e4-8a13d9d61ddd,intervention,cf6a2f36-069a-4a0c-860b-0dc5940da0e5,10,e0c80044-6fa0-439d-8753-e219bec268b4,mean,TRUE,20,0,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-06 09:34:50,FALSE,%,408c9802-9b10-460c-acb0-c43cfd596ad1,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes,C57BL/6,m,TRUE,TRUE,yes,TRUE,5-0,Injective,10,not reported,no,FALSE,"midazolam (5 mg/kg; Braun, Melsungen, Germany), fen-tanyl (0.05 mg/kg; Jansen-Cilag, Neuss, Germany), andmedetomidine (0.5 mg/kg; Pfizer, Karlsruhe, Germany)",,other,Nikolaus Plesnila,circle of willis,6-8 weeks,TRUE,,vessel diameter after stimmuli,monofilament,20-23 g,TRUE,nikolaus.plesnila@med.uni-muenchen.de,,FALSE,10, preparation of jelly food 3 times a day for 7 days after surgery,TRUE,TRUE,TRUE,,TRUE,left external carotid artery,1,1,,1,1,10,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,6e8bdf4f-1be9-475c-8883-4bbbb6310b66,,2020,d04733f5-c43c-4407-bf0b-933ea330b35d,6f7389d5-f73e-46d7-82db-8412525acc20,,model,79a29094-f047-462c-a8e4-8a13d9d61ddd,intervention,d093e58b-9e54-4abb-8583-a2e4c53a1d4d,10,e0c80044-6fa0-439d-8753-e219bec268b4,mean,TRUE,20,0,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-06 09:34:50,FALSE,%,3ee47bf9-ed5b-4a22-beee-e1462b509b5c,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes,C57BL/6,m,TRUE,TRUE,yes,TRUE,5-0,Injective,10,not reported,no,FALSE,"midazolam (5 mg/kg; Braun, Melsungen, Germany), fen-tanyl (0.05 mg/kg; Jansen-Cilag, Neuss, Germany), andmedetomidine (0.5 mg/kg; Pfizer, Karlsruhe, Germany)",,other,Nikolaus Plesnila,circle of willis,6-8 weeks,TRUE,,vessel diameter after stimmuli,monofilament,20-23 g,TRUE,nikolaus.plesnila@med.uni-muenchen.de,,FALSE,10, preparation of jelly food 3 times a day for 7 days after surgery,TRUE,TRUE,TRUE,,TRUE,left external carotid artery,2,2,,2,2,10,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,Sham,Sham
f526e2e8-f447-497e-91ed-9612ef7806ae,6f303a27-1ca6-4ff9-9ece-b4d557d2e5e0,,2016,2663ec5d-b023-4ff3-bbfa-12c4a2507c7a,ed2091ab-b791-4abd-b909-bc854a3016fc,,model,2ae0113a-e914-48ad-a1ff-f59163b07190,intervention control,fa33e3db-2dea-423a-be93-d639c3487070,30,5e001708-ba10-436c-8b48-f1d45a0ac175,mean,TRUE,7,0,sd,4,1d362025-1467-4810-8d69-52df43b69821,2021-10-14 09:03:55,FALSE,number,baef8933-2236-456d-88a6-a621a6b545b8,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,no,C57BL/6N,male,TRUE,TRUE,not reported,FALSE,5-0,Other,,other conditions,no,TRUE,,housed in groups of 5 animals per cage (28×42×20 cm). Mice were main- tained at 24±1°C in an air-conditioned environment with a 12-h light/dark cycle and received a standard rodent diet and water ad libitum,uncoated,Tatsushi Mutoh,the bifurcation of the terminal internal carotid artery and proximal portion of the middle cerebral artery,9 weeks ,TRUE,"premedicated with butorphanol (5 mg/kg, subcutaneous) and anesthetized with isoflurane (2% induction in 2.0 L/min; 1.5% maintenance in 1.0 L/min of 50% O2 in air)",MRI scan,,21–26 g,TRUE, tmutoh@tiara.ocn.ne.jp,,FALSE,,"Mice were administered warm, sterile isotonic fluids subcutaneously at 3–5% of body weight prior to and at the end of surgery",FALSE,,TRUE,,TRUE,ECA,SAH grade normal scan,SAH grade normal scan,,SAH with MRI scan,SAH with MRI scan,30,SAH grade,Mean,SAH grade,TRUE,number,SD,SAH grade,SAH,SAH,MRI Scan,MRI Scan
f526e2e8-f447-497e-91ed-9612ef7806ae,6f303a27-1ca6-4ff9-9ece-b4d557d2e5e0,,2016,2663ec5d-b023-4ff3-bbfa-12c4a2507c7a,ed2091ab-b791-4abd-b909-bc854a3016fc,,model,2ae0113a-e914-48ad-a1ff-f59163b07190,intervention control,fa33e3db-2dea-423a-be93-d639c3487070,30,5e001708-ba10-436c-8b48-f1d45a0ac175,mean,TRUE,8,0,sd,3,1d362025-1467-4810-8d69-52df43b69821,2021-10-14 09:03:55,FALSE,number,baef8933-2236-456d-88a6-a621a6b545b8,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,no,C57BL/6N,male,TRUE,TRUE,not reported,FALSE,5-0,Other,,other conditions,no,TRUE,,housed in groups of 5 animals per cage (28×42×20 cm). Mice were main- tained at 24±1°C in an air-conditioned environment with a 12-h light/dark cycle and received a standard rodent diet and water ad libitum,uncoated,Tatsushi Mutoh,the bifurcation of the terminal internal carotid artery and proximal portion of the middle cerebral artery,9 weeks ,TRUE,"premedicated with butorphanol (5 mg/kg, subcutaneous) and anesthetized with isoflurane (2% induction in 2.0 L/min; 1.5% maintenance in 1.0 L/min of 50% O2 in air)",MRI scan,,21–26 g,TRUE, tmutoh@tiara.ocn.ne.jp,,FALSE,,"Mice were administered warm, sterile isotonic fluids subcutaneously at 3–5% of body weight prior to and at the end of surgery",FALSE,,TRUE,,TRUE,ECA,SAH grade normal scan,SAH grade normal scan,,SAH with MRI scan,SAH with MRI scan,30,SAH grade,Mean,SAH grade,TRUE,number,SD,SAH grade,SAH,SAH,MRI Scan,MRI Scan
f526e2e8-f447-497e-91ed-9612ef7806ae,6f303a27-1ca6-4ff9-9ece-b4d557d2e5e0,,2016,2663ec5d-b023-4ff3-bbfa-12c4a2507c7a,ed2091ab-b791-4abd-b909-bc854a3016fc,,model,2ae0113a-e914-48ad-a1ff-f59163b07190,intervention control,fa33e3db-2dea-423a-be93-d639c3487070,30,5e001708-ba10-436c-8b48-f1d45a0ac175,mean,TRUE,6,0,sd,2,1d362025-1467-4810-8d69-52df43b69821,2021-10-14 09:03:55,FALSE,number,baef8933-2236-456d-88a6-a621a6b545b8,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,no,C57BL/6N,male,TRUE,TRUE,not reported,FALSE,5-0,Other,,other conditions,no,TRUE,,housed in groups of 5 animals per cage (28×42×20 cm). Mice were main- tained at 24±1°C in an air-conditioned environment with a 12-h light/dark cycle and received a standard rodent diet and water ad libitum,uncoated,Tatsushi Mutoh,the bifurcation of the terminal internal carotid artery and proximal portion of the middle cerebral artery,9 weeks ,TRUE,"premedicated with butorphanol (5 mg/kg, subcutaneous) and anesthetized with isoflurane (2% induction in 2.0 L/min; 1.5% maintenance in 1.0 L/min of 50% O2 in air)",MRI scan,,21–26 g,TRUE, tmutoh@tiara.ocn.ne.jp,,FALSE,,"Mice were administered warm, sterile isotonic fluids subcutaneously at 3–5% of body weight prior to and at the end of surgery",FALSE,,TRUE,,TRUE,ECA,SAH grade normal scan,SAH grade normal scan,,SAH with MRI scan,SAH with MRI scan,30,SAH grade,Mean,SAH grade,TRUE,number,SD,SAH grade,SAH,SAH,MRI Scan,MRI Scan
f526e2e8-f447-497e-91ed-9612ef7806ae,6f303a27-1ca6-4ff9-9ece-b4d557d2e5e0,,2016,b67a9099-eec0-4b3d-bdf6-4c9c2265b036,4d9f023d-edd2-45d8-9c30-54d68044c262,,model,2ae0113a-e914-48ad-a1ff-f59163b07190,intervention,f02ce506-14ef-4009-9c77-7e9abc10c985,30,5e001708-ba10-436c-8b48-f1d45a0ac175,mean,TRUE,0,0,sd,0,1d362025-1467-4810-8d69-52df43b69821,2021-10-14 09:03:55,FALSE,number,626a3dd3-2bfd-46ee-832d-e949fcabdd95,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,no,C57BL/6N,male,TRUE,TRUE,not reported,FALSE,5-0,Other,,other conditions,no,TRUE,,housed in groups of 5 animals per cage (28×42×20 cm). Mice were main- tained at 24±1°C in an air-conditioned environment with a 12-h light/dark cycle and received a standard rodent diet and water ad libitum,uncoated,Tatsushi Mutoh,the bifurcation of the terminal internal carotid artery and proximal portion of the middle cerebral artery,9 weeks ,TRUE,"premedicated with butorphanol (5 mg/kg, subcutaneous) and anesthetized with isoflurane (2% induction in 2.0 L/min; 1.5% maintenance in 1.0 L/min of 50% O2 in air)",MRI scan,,21–26 g,TRUE, tmutoh@tiara.ocn.ne.jp,,FALSE,,"Mice were administered warm, sterile isotonic fluids subcutaneously at 3–5% of body weight prior to and at the end of surgery",FALSE,,TRUE,,TRUE,ECA,SAH grade 3D,SAH grade 3D,,SAH with 3D MRI,SAH with 3D MRI,30,SAH grade,Mean,SAH grade,TRUE,number,SD,SAH grade,SAH,SAH,MRI 3D ,MRI 3D 
